_id,blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,one_room_sold,two_room_sold,three_room_sold,four_room_sold,five_room_sold,exec_sold,multigen_sold,studio_apartment_sold,one_room_rental,two_room_rental,three_room_rental,other_room_rental
10372,664A,YISHUN AVE 4,4,1986,Y,N,N,N,N,N,YS,8,0,0,0,0,0,8,0,0,0,0,0,0
10373,664B,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,140,0,0,0,48,92,0,0,0,0,0,0,0
10374,664B,PUNGGOL DR,18,2015,Y,N,N,N,N,N,PG,88,0,0,0,34,54,0,0,0,0,0,0,0
10375,664C,JURONG WEST ST 64,16,1998,Y,N,N,Y,N,N,JW,138,0,0,0,47,91,0,0,0,0,0,0,0
10376,664D,JURONG WEST ST 64,16,1998,Y,N,N,Y,N,N,JW,122,0,0,0,61,61,0,0,0,0,0,0,0
10377,664E,JURONG WEST ST 64,1,1999,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10378,665,BUFFALO RD,2,1980,N,Y,Y,N,Y,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
10379,665,CHOA CHU KANG CRES,20,1998,Y,N,N,N,N,N,CCK,76,0,0,0,0,76,0,0,0,0,0,0,0
10380,665,HOUGANG AVE 4,12,1986,Y,Y,N,Y,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0
10381,665,JLN DAMAI,11,1995,Y,N,N,N,N,N,BD,50,0,0,0,0,0,50,0,0,0,0,0,0
10382,665,PUNGGOL DR,2,2015,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10383,665,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,114,0,0,0,114,0,0,0,0,0,0,0,0
10384,665,YISHUN AVE 4,10,1986,Y,N,N,N,N,N,YS,56,0,0,0,6,18,32,0,0,0,0,0,0
10385,665A,JURONG WEST ST 64,16,1998,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10386,665A,PUNGGOL DR,18,2015,Y,Y,N,N,N,N,PG,128,0,0,0,96,32,0,0,0,0,0,0,0
10387,665B,JURONG WEST ST 64,16,1998,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10388,665B,PUNGGOL DR,18,2015,Y,N,N,N,N,N,PG,64,0,0,0,32,32,0,0,0,0,0,0,0
10389,665C,PUNGGOL DR,18,2015,Y,N,N,Y,N,N,PG,160,0,0,32,96,32,0,0,0,0,0,0,0
10390,666,CHOA CHU KANG CRES,20,1998,Y,N,N,N,N,N,CCK,76,0,0,0,0,76,0,0,0,0,0,0,0
10391,666,HOUGANG AVE 4,4,1987,Y,N,N,N,N,N,HG,32,0,0,0,20,12,0,0,0,0,0,0,0
10392,666,JLN DAMAI,15,1995,Y,N,N,N,N,N,BD,80,0,0,0,14,66,0,0,0,0,0,0,0
10393,666,PUNGGOL DR,1,2015,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10394,666,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,112,0,0,0,112,0,0,0,0,0,0,0,0
10395,666,YISHUN AVE 4,12,1987,Y,N,N,Y,N,N,YS,66,0,0,0,0,0,0,66,0,0,0,0,0
10396,666A,JURONG WEST ST 65,16,1998,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10397,666A,PUNGGOL DR,18,2014,Y,N,N,N,N,N,PG,98,0,0,32,32,34,0,0,0,0,0,0,0
10398,666A,YISHUN AVE 4,4,1986,Y,N,N,N,N,N,YS,16,0,0,0,10,6,0,0,0,0,0,0,0
10399,666B,JURONG WEST ST 65,16,1998,Y,Y,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10400,666B,PUNGGOL DR,18,2014,Y,N,N,N,N,N,PG,100,0,0,0,34,66,0,0,0,0,0,0,0
10401,666B,YISHUN AVE 4,13,2015,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10402,667,CHOA CHU KANG CRES,16,1999,Y,N,N,N,N,N,CCK,122,0,0,0,122,0,0,0,0,0,0,0,0
10403,667,HOUGANG AVE 4,12,1986,Y,N,N,Y,N,N,HG,132,0,0,66,66,0,0,0,0,0,0,0,0
10404,667,JLN DAMAI,12,1995,Y,N,N,N,N,N,BD,76,0,0,0,57,19,0,0,0,0,0,0,0
10405,667,JURONG WEST ST 65,5,1998,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10406,667,WOODLANDS RING RD,12,1999,Y,N,N,N,N,N,WL,91,0,0,0,91,0,0,0,0,0,0,0,0
10407,667A,JURONG WEST ST 65,16,1999,Y,N,N,N,N,N,JW,143,0,0,0,61,82,0,0,0,0,0,0,0
10408,667A,PUNGGOL DR,14,2014,Y,N,N,N,N,N,PG,96,0,0,24,48,24,0,0,0,0,0,0,0
10409,667A,WOODLANDS RING RD,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10410,667B,JURONG WEST ST 65,16,1998,Y,N,N,N,N,N,JW,143,0,0,0,61,82,0,0,0,0,0,0,0
10411,667B,PUNGGOL DR,8,2014,Y,N,N,N,N,N,PG,48,0,0,12,12,24,0,0,0,0,0,0,0
10412,667C,JURONG WEST ST 65,16,1998,Y,N,N,Y,N,N,JW,120,0,0,0,30,90,0,0,0,0,0,0,0
10413,667D,JURONG WEST ST 65,16,1998,Y,N,N,Y,N,N,JW,120,0,0,0,30,90,0,0,0,0,0,0,0
10414,667E,JURONG WEST ST 65,1,1999,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10415,668,CHANDER RD,13,1984,Y,Y,N,N,N,N,CT,120,0,0,89,30,0,0,0,0,0,0,1,0
10416,668,CHOA CHU KANG CRES,16,1999,Y,N,N,Y,N,N,CCK,123,0,0,0,123,0,0,0,0,0,0,0,0
10417,668,EDGEFIELD PLAINS,1,2016,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10418,668,HOUGANG AVE 8,4,1987,Y,N,N,N,N,N,HG,12,0,0,0,0,0,12,0,0,0,0,0,0
10419,668,JLN DAMAI,12,1995,Y,N,N,N,N,N,BD,66,0,0,0,48,18,0,0,0,0,0,0,0
10420,668,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,88,0,0,0,88,0,0,0,0,0,0,0,0
10421,668A,CHOA CHU KANG CRES,5,1998,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
10422,668A,EDGEFIELD PLAINS,15,2015,Y,N,N,N,N,N,PG,112,0,0,0,84,28,0,0,0,0,0,0,0
10423,668A,JURONG WEST ST 64,16,1998,Y,Y,N,N,N,N,JW,108,0,0,0,108,0,0,0,0,0,0,0,0
10424,668A,WOODLANDS RING RD,1,1999,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10425,668B,EDGEFIELD PLAINS,12,2015,Y,N,N,Y,N,N,PG,88,0,0,0,44,44,0,0,0,0,0,0,0
10426,668B,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,109,0,0,0,109,0,0,0,0,0,0,0,0
10427,668C,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,109,0,0,0,109,0,0,0,0,0,0,0,0
10428,668D,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,108,0,0,0,108,0,0,0,0,0,0,0,0
10429,668E,JURONG WEST ST 64,1,1999,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10430,669,CHOA CHU KANG CRES,17,1997,Y,N,N,N,N,N,CCK,94,0,0,0,62,32,0,0,0,0,0,0,0
10431,669,EDGEFIELD PLAINS,1,2016,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10432,669,HOUGANG AVE 8,12,1987,Y,N,N,Y,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0
10433,669,JLN DAMAI,15,1995,Y,Y,N,N,N,N,BD,79,0,0,0,0,79,0,0,0,0,0,0,0
10434,669,JURONG WEST ST 64,5,1998,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10435,669,WOODLANDS RING RD,12,1998,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0
10436,669A,CHOA CHU KANG CRES,5,1997,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
10437,669A,EDGEFIELD PLAINS,18,2015,Y,N,N,N,N,N,PG,68,0,0,0,0,68,0,0,0,0,0,0,0
10438,669A,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10439,669B,EDGEFIELD PLAINS,18,2015,Y,N,N,N,N,N,PG,180,0,0,32,74,74,0,0,0,0,0,0,0
10440,669B,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10441,669C,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10442,669D,JURONG WEST ST 64,16,1998,Y,N,N,N,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10443,67,BEDOK STH AVE 3,22,1977,Y,N,N,N,N,N,BD,84,0,0,0,0,84,0,0,0,0,0,0,0
10444,67,CIRCUIT RD,10,1964,Y,N,N,N,N,N,GL,115,0,0,109,5,0,0,0,0,0,0,1,0
10445,67,KALLANG BAHRU,5,1973,Y,Y,N,N,N,N,KWN,42,0,0,42,0,0,0,0,0,0,0,0,0
10446,67,MARINE DR,16,1975,Y,Y,N,N,N,N,MP,177,0,0,174,0,3,0,0,0,0,0,0,0
10447,67,SENG POH LANE,1,1937,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0
10448,67,TELOK BLANGAH DR,20,1977,Y,Y,N,N,N,N,BM,76,0,0,0,0,76,0,0,0,0,0,0,0
10449,670,CHOA CHU KANG CRES,17,1998,Y,N,N,N,N,N,CCK,112,0,0,0,80,32,0,0,0,0,0,0,0
10450,670,EDGEFIELD PLAINS,7,2015,N,N,N,Y,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10451,670,HOUGANG AVE 8,4,1987,Y,N,N,N,N,N,HG,32,0,0,0,20,12,0,0,0,0,0,0,0
10452,670,JLN DAMAI,14,1995,Y,N,N,N,N,N,BD,78,0,0,0,0,78,0,0,0,0,0,0,0
10453,670,JURONG WEST ST 65,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10454,670,WOODLANDS DR 71,12,1998,Y,N,N,N,N,N,WL,132,0,0,0,0,0,132,0,0,0,0,0,0
10455,670A,CHOA CHU KANG CRES,17,1997,Y,N,N,N,N,N,CCK,96,0,0,0,64,32,0,0,0,0,0,0,0
10456,670A,EDGEFIELD PLAINS,17,2015,Y,N,N,N,N,N,PG,128,0,0,96,32,0,0,0,0,0,0,0,0
10457,670A,JURONG WEST ST 65,16,2000,Y,Y,N,N,N,N,JW,107,0,0,0,32,75,0,0,0,0,0,0,0
10458,670B,EDGEFIELD PLAINS,17,2015,Y,N,N,Y,N,N,PG,128,0,0,0,96,32,0,0,0,0,0,0,0
10459,670C,EDGEFIELD PLAINS,17,2015,Y,N,N,Y,N,N,PG,128,0,0,96,32,0,0,0,0,0,0,0,0
10460,671,CHOA CHU KANG CRES,17,1997,Y,N,N,N,N,N,CCK,62,0,0,0,0,31,31,0,0,0,0,0,0
10461,671,EDGEFIELD PLAINS,2,2015,N,Y,N,N,N,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10462,671,HOUGANG AVE 8,12,1987,Y,N,N,N,N,N,HG,110,0,0,66,44,0,0,0,0,0,0,0,0
10463,671,JLN DAMAI,9,1995,Y,N,N,Y,N,N,BD,64,0,0,0,48,16,0,0,0,0,0,0,0
10464,671,KLANG LANE,5,2000,N,N,N,N,Y,N,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
10465,671,WOODLANDS DR 71,12,1999,Y,N,N,N,N,N,WL,113,0,0,0,0,113,0,0,0,0,0,0,0
10466,671,YISHUN AVE 4,7,2016,N,N,N,Y,Y,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10467,671A,CHOA CHU KANG CRES,17,1997,Y,N,N,N,N,N,CCK,60,0,0,0,0,30,30,0,0,0,0,0,0
10468,671A,EDGEFIELD PLAINS,17,2014,Y,N,N,N,N,N,PG,128,0,0,0,128,0,0,0,0,0,0,0,0
10469,671A,JLN DAMAI,4,1995,N,N,N,N,Y,N,BD,0,0,0,0,0,0,0,0,0,0,0,0,0
10470,671A,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10471,671A,KLANG LANE,17,2000,Y,N,N,N,N,N,CT,78,0,0,0,69,9,0,0,0,0,0,0,0
10472,671A,WOODLANDS DR 71,5,1998,N,N,N,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10473,671A,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,YS,96,0,0,48,48,0,0,0,0,0,0,0,0
10474,671B,EDGEFIELD PLAINS,15,2015,Y,N,N,Y,N,N,PG,84,0,0,0,84,0,0,0,0,0,0,0,0
10475,671B,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10476,671B,KLANG LANE,17,2000,Y,N,N,N,N,N,CT,78,0,0,0,69,9,0,0,0,0,0,0,0
10477,671B,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,YS,120,0,48,24,48,0,0,0,0,0,0,0,0
10478,671C,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,90,0,0,0,0,0,90,0,0,0,0,0,0
10479,672,CHOA CHU KANG CRES,16,1998,Y,N,N,N,N,N,CCK,60,0,0,0,15,45,0,0,0,0,0,0,0
10480,672,EDGEFIELD PLAINS,8,2014,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,672,HOUGANG AVE 8,4,1986,Y,N,N,N,N,N,HG,32,0,0,16,16,0,0,0,0,0,0,0,0
10482,672,JLN DAMAI,9,1995,Y,N,N,Y,N,N,BD,92,0,0,0,76,16,0,0,0,0,0,0,0
10483,672,JURONG WEST ST 65,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10484,672,KLANG LANE,1,2000,N,N,N,N,N,Y,CT,0,0,0,0,0,0,0,0,0,0,0,0,0
10485,672,WOODLANDS DR 71,12,1999,Y,N,N,Y,N,N,WL,91,0,0,0,0,91,0,0,0,0,0,0,0
10486,672A,CHOA CHU KANG CRES,16,1998,Y,N,N,N,N,N,CCK,58,0,0,0,30,28,0,0,0,0,0,0,0
10487,672A,EDGEFIELD PLAINS,16,2014,Y,N,N,N,N,N,PG,120,0,30,90,0,0,0,0,0,0,0,0,0
10488,672A,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,107,0,0,0,32,75,0,0,0,0,0,0,0
10489,672A,KLANG LANE,19,2000,Y,Y,N,Y,N,N,CT,93,0,0,0,36,57,0,0,0,0,0,0,0
10490,672A,WOODLANDS DR 71,1,1999,N,N,N,N,N,Y,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10491,672A,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,YS,180,0,132,48,0,0,0,0,0,0,0,0,0
10492,672B,CHOA CHU KANG CRES,12,1998,Y,N,N,N,N,N,CCK,44,0,0,0,11,33,0,0,0,0,0,0,0
10493,672B,EDGEFIELD PLAINS,17,2014,Y,N,N,N,N,N,PG,128,0,64,64,0,0,0,0,0,0,0,0,0
10494,672B,KLANG LANE,19,2000,Y,N,N,Y,N,N,CT,93,0,0,0,36,57,0,0,0,0,0,0,0
10495,672B,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,YS,156,0,0,48,108,0,0,0,0,0,0,0,0
10496,672C,EDGEFIELD PLAINS,17,2014,Y,N,N,N,N,N,PG,96,0,64,32,0,0,0,0,0,0,0,0,0
10497,672C,YISHUN AVE 4,13,2016,Y,N,N,N,N,N,YS,144,0,0,24,120,0,0,0,0,0,0,0,0
10498,672D,EDGEFIELD PLAINS,17,2014,Y,N,N,N,N,N,PG,128,0,0,0,128,0,0,0,0,0,0,0,0
10499,673,CHOA CHU KANG CRES,16,1997,Y,N,N,N,N,N,CCK,113,0,0,0,84,29,0,0,0,0,0,0,0
10500,673,EDGEFIELD PLAINS,1,2017,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10501,673,HOUGANG AVE 8,11,1985,Y,Y,N,N,N,N,HG,100,0,0,60,40,0,0,0,0,0,0,0,0
10502,673,JURONG WEST ST 65,5,2000,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10503,673,WOODLANDS DR 71,12,1998,Y,N,N,N,N,N,WL,88,0,0,0,0,88,0,0,0,0,0,0,0
10504,673,YISHUN AVE 4,7,2017,N,N,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10505,673A,CHOA CHU KANG CRES,16,1998,Y,N,N,Y,N,N,CCK,113,0,0,0,84,29,0,0,0,0,0,0,0
10506,673A,EDGEFIELD PLAINS,18,2015,Y,N,N,Y,N,N,PG,116,0,0,34,82,0,0,0,0,0,0,0,0
10507,673A,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,123,0,0,0,123,0,0,0,0,0,0,0,0
10508,673A,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,143,0,0,23,48,72,0,0,0,0,0,0,0
10509,673B,CHOA CHU KANG CRES,1,1998,N,Y,N,N,N,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
10510,673B,EDGEFIELD PLAINS,17,2015,Y,N,N,Y,N,N,PG,92,0,0,32,60,0,0,0,0,0,0,0,0
10511,673B,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,105,0,0,0,30,75,0,0,0,0,0,0,0
10512,673B,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,0,24,48,72,0,0,0,0,0,0,0
10513,673C,EDGEFIELD PLAINS,17,2014,Y,N,N,N,N,N,PG,124,0,0,0,124,0,0,0,0,0,0,0,0
10514,673C,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,122,0,0,0,62,60,0,0,0,0,0,0,0
10515,673C,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,0,48,48,48,0,0,0,0,0,0,0
10516,673D,YISHUN AVE 4,1,2018,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10517,674,CHOA CHU KANG CRES,12,1997,Y,N,N,N,N,N,CCK,42,0,0,0,0,21,21,0,0,0,0,0,0
10518,674,EDGEFIELD PLAINS,1,2017,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10519,674,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,148,0,0,74,74,0,0,0,0,0,0,0,0
10520,674,JURONG WEST ST 65,5,2000,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10521,674,YISHUN AVE 4,8,2017,N,N,N,Y,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10522,674A,CHOA CHU KANG CRES,11,1997,Y,N,N,N,N,N,CCK,38,0,0,0,0,19,19,0,0,0,0,0,0
10523,674A,JURONG WEST ST 65,16,2000,Y,N,N,Y,N,N,JW,105,0,0,0,30,75,0,0,0,0,0,0,0
10524,674A,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,0,0,84,60,0,0,0,0,0,0,0
10525,674B,JURONG WEST ST 65,16,2000,Y,N,N,N,N,N,JW,122,0,0,0,62,60,0,0,0,0,0,0,0
10526,674B,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,0,0,84,60,0,0,0,0,0,0,0
10527,674C,YISHUN AVE 4,1,2018,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10528,675,CHOA CHU KANG CRES,11,1997,Y,N,N,N,N,N,CCK,69,0,0,0,40,29,0,0,0,0,0,0,0
10529,675,HOUGANG AVE 8,13,1986,Y,N,N,N,N,N,HG,120,0,0,0,120,0,0,0,0,0,0,0,0
10530,675,JURONG WEST ST 64,6,2001,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10531,675,YISHUN AVE 4,2,2018,N,Y,N,Y,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10532,675A,CHOA CHU KANG CRES,5,1997,N,N,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
10533,675A,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,104,0,0,0,74,30,0,0,0,0,0,0,0
10534,675A,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,96,24,24,0,0,0,0,0,0,0,0
10535,675B,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,124,0,0,0,32,92,0,0,0,0,0,0,0
10536,675B,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,156,0,95,36,24,0,0,0,0,0,1,0,0
10537,675C,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,131,0,48,24,59,0,0,0,0,0,0,0,0
10538,675D,YISHUN AVE 4,13,2017,Y,N,N,N,N,N,YS,144,0,48,72,24,0,0,0,0,0,0,0,0
10539,676,CHOA CHU KANG CRES,11,1997,Y,N,N,N,N,N,CCK,70,0,0,0,50,20,0,0,0,0,0,0,0
10540,676,HOUGANG AVE 8,13,1986,Y,N,N,Y,N,N,HG,96,0,0,0,96,0,0,0,0,0,0,0,0
10541,676,JURONG WEST ST 64,6,2001,N,N,N,N,Y,N,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10542,676,PUNGGOL DR,3,2015,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10543,676,WOODLANDS DR 71,8,2017,N,Y,Y,Y,N,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10544,676,YISHUN RING RD,7,2017,N,Y,N,N,Y,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10545,676A,CHOA CHU KANG CRES,12,1997,Y,N,N,N,N,N,CCK,64,0,0,0,42,22,0,0,0,0,0,0,0
10546,676A,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,104,0,0,0,74,30,0,0,0,0,0,0,0
10547,676A,PUNGGOL DR,17,2015,Y,N,N,N,N,Y,PG,88,0,0,0,88,0,0,0,0,0,0,0,0
10548,676A,WOODLANDS DR 71,11,2017,Y,N,N,Y,N,N,WL,52,0,12,0,0,0,0,0,40,0,0,0,0
10549,676A,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,96,0,72,0,24,0,0,0,0,0,0,0,0
10550,676B,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,124,0,0,0,32,92,0,0,0,0,0,0,0
10551,676B,PUNGGOL DR,17,2015,Y,N,N,Y,N,N,PG,116,0,0,0,72,44,0,0,0,0,0,0,0
10552,676B,WOODLANDS DR 71,11,2017,Y,N,N,Y,N,N,WL,52,0,15,0,0,0,0,0,37,0,0,0,0
10553,676B,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,96,0,0,0,48,48,0,0,0,0,0,0,0
10554,676C,PUNGGOL DR,17,2015,Y,N,N,N,N,N,PG,62,0,0,0,32,30,0,0,0,0,0,0,0
10555,676C,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,96,0,0,0,24,72,0,0,0,0,0,0,0
10556,676D,PUNGGOL DR,17,2015,Y,N,N,N,N,N,PG,78,0,0,0,46,32,0,0,0,0,0,0,0
10557,677,CHOA CHU KANG CRES,11,1998,Y,N,N,N,N,N,CCK,146,0,0,0,66,60,20,0,0,0,0,0,0
10558,677,HOUGANG AVE 8,13,1986,Y,N,N,Y,N,N,HG,119,0,0,70,48,1,0,0,0,0,0,0,0
10559,677,JURONG WEST ST 64,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10560,677,PUNGGOL DR,2,2015,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10561,677,RANGOON RD,5,1990,N,Y,N,N,N,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
10562,677,WOODLANDS AVE 6,13,1997,Y,N,N,Y,N,N,WL,96,0,0,0,48,48,0,0,0,0,0,0,0
10563,677,YISHUN RING RD,1,2017,N,N,N,N,N,Y,YS,0,0,0,0,0,0,0,0,0,0,0,0,0
10564,677A,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,107,0,0,0,32,75,0,0,0,0,0,0,0
10565,677A,PUNGGOL DR,17,2015,Y,N,N,Y,N,N,PG,126,0,17,0,32,30,0,0,47,0,0,0,0
10566,677A,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,96,0,48,0,48,0,0,0,0,0,0,0,0
10567,677B,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,60,0,0,0,30,30,0,0,0,0,0,0,0
10568,677B,PUNGGOL DR,17,2015,Y,N,N,Y,N,N,PG,124,0,24,0,32,0,0,0,68,0,0,0,0
10569,677B,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,96,0,0,0,24,72,0,0,0,0,0,0,0
10570,677C,JURONG WEST ST 64,16,2001,Y,N,N,N,N,N,JW,123,0,0,0,47,76,0,0,0,0,0,0,0
10571,677C,PUNGGOL DR,17,2015,Y,N,N,N,N,N,PG,96,0,0,0,32,64,0,0,0,0,0,0,0
10572,677C,YISHUN RING RD,13,2017,Y,N,N,N,N,N,YS,108,0,0,0,36,72,0,0,0,0,0,0,0
10573,677D,PUNGGOL DR,17,2015,Y,N,N,N,N,N,PG,110,0,0,0,39,71,0,0,0,0,0,0,0
10574,678,CHOA CHU KANG CRES,11,1998,Y,N,N,N,N,N,CCK,146,0,0,0,66,60,20,0,0,0,0,0,0
10575,678,HOUGANG AVE 8,9,1986,Y,Y,N,N,N,N,HG,118,0,0,75,43,0,0,0,0,0,0,0,0
10576,678,JURONG WEST ST 64,1,2001,N,N,N,N,N,Y,JW,0,0,0,0,0,0,0,0,0,0,0,0,0
10577,678,PERUMAL RD,6,1990,N,N,N,N,Y,N,KWN,0,0,0,0,0,0,0,0,0,0,0,0,0
10578,678,PUNGGOL DR,2,2015,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0
10579,678,WOODLANDS AVE 6,13,1997,Y,Y,N,Y,N,N,WL,99,0,0,0,56,43,0,0,0,0,0,0,0
10580,678A,CHOA CHU KANG CRES,7,1998,N,Y,N,N,Y,N,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
10581,678A,JURONG WEST ST 64,16,2001,Y,N,N,Y,N,N,JW,120,0,0,0,30,90,0,0,0,0,0,0,0
10582,678A,PUNGGOL DR,17,2015,Y,Y,N,N,N,N,PG,94,0,0,0,94,0,0,0,0,0,0,0,0
10583,678A,WOODLANDS AVE 6,9,1997,N,Y,Y,N,Y,N,WL,0,0,0,0,0,0,0,0,0,0,0,0,0
10584,678B,CHOA CHU KANG CRES,1,1998,N,N,N,N,N,Y,CCK,0,0,0,0,0,0,0,0,0,0,0,0,0
